"","GeoFIPS","GeoName","at_risk_SNAP_WIC_TANF_ACA","at_risk_SNAP_WIC_TANF","at_risk_SNAP_WIC_TANF_ACA_share","at_risk_SNAP_WIC_TANF_share","SNAP_inc_share","transfers_all_pce","transfers_snap_pce","personal_income_pce","population_2022","USDA_pop_on_snap","USDA_pop_share_snap","ACS_hh_on_snap","households","ACS_hh_share_on_snap","Typology","2024 margin","2024 Trump votes","2024 total votes","2024 Winner","trump_share","population_2024","state"
"1470","28087","Lowndes, MS",71018000,46333000,2.55496918085065,1.66689271813277,0.687616181159684,731592000,19113000,2779603000,57671,8540,14.9274602342248,2967,22829,12.9966270971133,"Rural Deep South",8.2330562792044,13087,24426,"Trump",53.5781544256121,57210,"28"
"1471","28089","Madison, MS",87797000,58389000,0.995040381546425,0.661747130746087,0.237321840035333,1069967000,20940000,8823461000,111271,7807,6.83343982774165,3212,43097,7.45295496206232,"Rural Deep South",17.5040430287282,32333,55935,"Trump",57.8045946187539,114247,"28"
"1472","28091","Marion, MS",35284000,23858000,3.53281602002503,2.3887859824781,1.13732165206508,364519000,11359000,998750000,24166,2666,11.1046317894035,1100,9199,11.9578215023372,"Rural Deep South",42.0146090720534,7874,11208,"Trump",70.2533904354033,24008,"28"
"1473","28093","Marshall, MS",45792000,34618000,3.14668231578557,2.37884015565742,1.1127320654157,450959000,16193000,1455247000,33905,3606,10.4904869959853,1467,12798,11.4627285513361,"Rural Deep South",7.32593340060545,7977,14983,"Trump",53.2403390509244,34374,"28"
"1474","28095","Monroe, MS",36631000,24762000,2.5143457251112,1.69965954642798,0.594420954368239,457602000,8660000,1456880000,33568,3771,11.2624316817489,1607,13673,11.7530900314488,"Rural Deep South",36.1795498714814,10861,16069,"Trump",67.5897691206671,33483,"28"
"1475","28097","Montgomery, MS",11744000,8364000,2.97120882457117,2.11607549461114,0.784293882507716,159850000,3100000,395260000,9563,1434,15.2374880459037,603,3787,15.9228941114339,"Rural Deep South",20.9556313993174,2658,4424,"Trump",60.0813743218807,9411,"28"
"1476","28099","Neshoba, MS",35650000,25279000,2.72572271792402,1.93277824926792,0.695537154697189,380979000,9097000,1307910000,28804,5420,18.7070721016118,1709,10285,16.6164316966456,"Rural Deep South",51.3363028953229,8154,10873,"Trump",74.9931021797112,28973,"28"
"1477","28101","Newton, MS",23653000,16867000,2.79217958343367,1.99110865572129,0.721270758668234,276549000,6110000,847116000,21023,1826,8.66923040402602,768,7697,9.9779134727816,"Rural Deep South",43.6823885763739,6641,9323,"Trump",71.2324359111874,21063,"28"
"1478","28103","Noxubee, MS",20673000,15008000,5.11692721998357,3.71474114630259,1.74227498193123,161400000,7039000,404012000,10000,2803,28.529262086514,1227,3786,32.4088748019017,"Rural Deep South",-47.9185520361991,1151,4449,"Harris",25.8709822432007,9825,"28"
"1479","28105","Oktibbeha, MS",40345000,28365000,2.00504030705022,1.40966583986812,0.589808361979724,468884000,11868000,2012179000,51384,4880,9.39093620706245,2287,21300,10.7370892018779,"Rural Deep South",0.281658404686796,8901,18116,"Trump",49.1333627732391,51965,"28"
"1480","28107","Panola, MS",44185000,33371000,3.34669942798972,2.52761585631877,0.922548354258568,445647000,12180000,1320256000,32592,4975,15.1843486753754,1934,12382,15.6194475852043,"Rural Deep South",15.0108672789736,8202,14422,"Trump",56.8714464013313,32764,"28"
"1481","28109","Pearl River, MS",57129000,40452000,2.31439450563741,1.63878041873732,0.685134342966617,736147000,16912000,2468421000,57183,6538,11.0757242080298,3034,21489,14.1188515054214,"Other rural",67.3873873873874,20438,24701,"Trump",82.7415894093357,59030,"28"
"1482","28111","Perry, MS",14029000,9460000,3.39760915264417,2.29106725953481,0.985933912639135,137212000,4071000,412908000,11398,1308,11.4676486059968,670,4552,14.7188049209139,"Rural Deep South",60.82137016173,4425,5539,"Trump",79.8880664379852,11406,"28"
"1483","28113","Pike, MS",53165000,38964000,3.69328088941623,2.70676190304174,1.06564335265015,553129000,15340000,1439506000,39687,6965,17.8681375064135,3071,15226,20.1694469985551,"Rural Deep South",3.27907899960302,6504,12748,"Trump",51.0197678067148,38980,"28"
"1484","28115","Pontotoc, MS",29387000,20608000,2.25747003880111,1.58307899954447,0.329475244033686,341691000,4289000,1301767000,31367,3208,10.0206159805085,975,11682,8.34617360041089,"Appalachia + Ozarks",68.267163537337,11740,14068,"Trump",83.4518055160648,32014,"28"
"1485","28117","Prentiss, MS",25185000,17553000,2.70583583843845,1.88586605011356,0.645274967070134,312025000,6006000,930766000,24891,2200,8.63117423202166,1067,9363,11.3959201110755,"Appalachia + Ozarks",66.4920450135817,8581,10381,"Trump",82.6606299971101,25489,"28"
"1486","28119","Quitman, MS",12352000,10150000,5.67055507352165,4.65966110720893,2.44781409099882,111976000,5332000,217827000,5674,1239,22.356549981956,658,2653,24.802110817942,"Rural Deep South",-31.3285116102018,902,2677,"Harris",33.6944340679865,5542,"28"
"1487","28121","Rankin, MS",105071000,70248000,1.23040138667387,0.822617435934428,0.239754432628993,1627265000,20474000,8539571000,158978,6659,4.14702347219022,3045,59624,5.10700389105058,"Rural Deep South",47.6187713904519,50896,69887,"Trump",72.8261336156939,160573,"28"
"1488","28123","Scott, MS",32489000,25286000,3.04667396865646,2.37120865435831,0.718508293509981,355828000,7662000,1066376000,27560,2825,10.2110894238415,1167,9668,12.0707488622259,"Rural Deep South",24.107051999593,6098,9891,"Trump",61.6520068749368,27666,"28"
"1489","28125","Sharkey, MS",7775000,6265000,4.83565009173741,3.89650775880835,2.01946699007992,73472000,3247000,160785000,3462,1165,36.0235003092146,446,1400,31.8571428571429,"Rural Deep South",-37.1004566210046,551,1766,"Harris",31.2004530011325,3234,"28"
"1490","28127","Simpson, MS",30180000,21272000,2.60195741687186,1.83395752722658,0.712736314290247,406842000,8267000,1159896000,25623,3245,12.677266867211,1212,9573,12.6606079598872,"Rural Deep South",36.9232163901731,7552,11094,"Trump",68.0728321615288,25597,"28"
"1491","28129","Smith, MS",16892000,11137000,2.53778813405266,1.67317940142935,0.595385648546691,190518000,3963000,665619000,14082,1027,7.30908832111593,583,5397,10.8022975727256,"Rural Deep South",61.0587002096436,6146,7676,"Trump",80.0677436164669,14051,"28"
"1492","28131","Stone, MS",19278000,12522000,2.6234032390416,1.70402818545901,0.633465197517306,254517000,4655000,734847000,18641,2434,12.4380397567581,1073,6616,16.2182587666264,"Other rural",58.641817717641,6214,7919,"Trump",78.4695037252178,19569,"28"
"1493","28133","Sunflower, MS",43427000,31797000,5.021565430557,3.67676136954938,1.90284571177484,340241000,16456000,864810000,24837,5481,23.800425550393,2705,8058,33.5691238520725,"Rural Deep South",-35.7352753289894,2515,7876,"Harris",31.9324530218385,23029,"28"
"1494","28135","Tallahatchie, MS",18707000,14068000,4.04223090868625,3.03983024661347,1.29497459965557,168994000,5993000,462789000,12067,1719,15.740316820804,1039,4322,24.0397963905599,"Rural Deep South",-5.98428369937538,2333,5012,"Harris",46.5482841181165,10921,"28"
"1495","28137","Tate, MS",27513000,20360000,2.24379964099858,1.66044272492026,0.555873163706115,341012000,6816000,1226179000,28259,3293,11.5337466288396,1044,10720,9.73880597014925,"Rural Deep South",44.1915227629513,9185,12861,"Trump",71.417463649794,28551,"28"
"1496","28139","Tippah, MS",26038000,16635000,2.83740651585702,1.81274511833788,0.624299175410742,298221000,5729000,917669000,21438,1828,8.53288521682304,836,7896,10.5876393110436,"Appalachia + Ozarks",67.5375091805687,7984,9591,"Trump",83.2447085809613,21423,"28"
"1497","28141","Tishomingo, MS",17322000,10226000,2.20043775017245,1.29902300157392,0.338665687678082,267582000,2666000,787207000,18621,1394,7.51360965881529,877,8633,10.158693385845,"Appalachia + Ozarks",79.4991652754591,8064,9050,"Trump",89.1049723756906,18553,"28"
"1498","28143","Tunica, MS",1.8e+07,14083000,4.80096019203841,3.75621791024872,1.64246182569847,125556000,6158000,374925000,9407,2688,29.3545921153216,1041,3600,28.9166666666667,"Rural Deep South",-39.3778452200304,799,2668,"Harris",29.9475262368816,9157,"28"
"1499","28145","Union, MS",26657000,17622000,2.32302581585203,1.53567021521344,0.342567223697879,323191000,3931000,1147512000,28132,2645,9.32552973944928,807,10000,8.07,"Appalachia + Ozarks",70.7747048358402,10559,12478,"Trump",84.6209328418016,28363,"28"
"1500","28147","Walthall, MS",19722000,12691000,3.81315133118076,2.45374219369308,0.980839504263259,191939000,5073000,517210000,13824,1644,11.8794710600477,979,5400,18.1296296296296,"Rural Deep South",27.1912196630082,4114,6529,"Trump",63.0111808852811,13839,"28"
"1501","28149","Warren, MS",51702000,39182000,2.52088671319806,1.91043640858239,0.831762919044636,577190000,17059000,2050945000,42635,7667,18.2092388077425,2383,16816,14.1710275927688,"Rural Deep South",4.00221116639027,9407,18298,"Trump",51.4099901628593,42105,"28"
"1502","28151","Washington, MS",78844000,62038000,4.26411510579704,3.35519726210538,1.65547870971092,668728000,30610000,1849012000,42524,11301,27.4422670649086,3701,17227,21.4837174203286,"Rural Deep South",-35.3587319243604,4649,14540,"Harris",31.9738651994498,41181,"28"
"1503","28153","Wayne, MS",33244000,19678000,3.82285433043702,2.26284825876368,0.914200815996099,259434000,7950000,869612000,19583,3775,19.1148918932604,1491,7446,20.0241740531829,"Rural Deep South",33.0162592633558,6013,9119,"Trump",65.9392477245312,19749,"28"
"1504","28155","Webster, MS",10799000,7048000,2.4692741262419,1.61157922416454,0.591766037476991,155391000,2588000,437335000,9944,1319,13.138758840522,672,4101,16.3862472567666,"Rural Deep South",65.5812117623841,4195,5095,"Trump",82.3356231599607,10039,"28"
"1505","28157","Wilkinson, MS",11190000,8821000,3.86845189325977,3.04947400808261,1.36865067429986,123633000,3959000,289263000,8203,1394,17.8260869565217,712,3436,20.7217694994179,"Rural Deep South",-25.6569847856155,1075,2931,"Harris",36.676902081201,7820,"28"
"1506","28159","Winston, MS",24220000,17207000,3.15471383541303,2.2412535493787,1.00255294761247,255264000,7697000,767740000,17504,2625,15.0706166035136,1585,7070,22.4186704384724,"Rural Deep South",18.4026942506615,4922,8384,"Trump",58.7070610687023,17418,"28"
"1507","28161","Yalobusha, MS",13651000,10674000,2.63253810151018,2.05843613621856,0.848907239238722,214155000,4402000,518549000,12413,1761,14.1354952640873,509,5037,10.1052213619218,"Rural Deep South",21.1641122782848,3518,5878,"Trump",59.8502892140184,12458,"28"
"1508","28163","Yazoo, MS",33625000,27242000,3.70268817914734,2.99981059855262,1.40487422422489,327035000,12758000,908124000,25893,5533,24.0314454482279,2163,8892,24.3252361673414,"Rural Deep South",2.42696629213483,4558,8971,"Trump",50.8081596254598,23024,"28"
"1509","29001","Adair, MO",23727000,13064000,2.56156412277198,1.41038789985641,0.449436989214808,273544000,4163000,926270000,25151,NA,NA,756,8911,8.48389630793401,"Other rural",34.2512221889654,6728,10207,"Trump",65.9155481532282,25660,"29"
"1510","29003","Andrew, MO",12985000,7376000,1.41142378257226,0.801745230670233,0.198153681604099,170180000,1823000,919993000,18016,NA,NA,380,6975,5.44802867383513,"Other rural",52.3936991660661,7401,9840,"Trump",75.2134146341463,18091,"29"
"1511","29005","Atchison, MO",4081000,2421000,1.42834142995142,0.847344915930504,0.26249842500945,70561000,750000,285716000,5161,NA,NA,131,2295,5.70806100217865,"Other rural",60.5371130175308,2152,2713,"Trump",79.3217840029488,5139,"29"
"1512","29007","Audrain, MO",24774000,15823000,2.29795072957663,1.46768686502345,0.488734253416456,286637000,5269000,1078091000,24482,NA,NA,1093,8991,12.1566010454899,"Other rural",48.2702129709935,7693,10509,"Trump",73.2039204491388,24304,"29"
"1513","29009","Barry, MO",43824000,27848000,2.8596299133576,1.81715438634498,0.57813803012843,428993000,8860000,1532506000,34944,NA,NA,1729,13360,12.9416167664671,"Other rural",64.1147428285732,13130,16160,"Trump",81.25,35618,"29"
"1514","29011","Barton, MO",13958000,9051000,2.72066147275927,1.76420024286747,0.55395614741237,149438000,2842000,513037000,11695,NA,NA,833,4425,18.8248587570621,"Other rural",72.5706639906339,5159,6014,"Trump",85.783172597273,11717,"29"
"1515","29013","Bates, MO",18306000,10013000,2.38634052737787,1.30527847157405,0.395637687129456,214965000,3035000,767116000,16170,NA,NA,795,5975,13.3054393305439,"Metropolitan disproportionately white",62.145798014047,6695,8341,"Trump",80.2661551372737,16394,"29"
"1516","29015","Benton, MO",22565000,12654000,2.54816558051085,1.42896021519097,0.519909343349079,335750000,4604000,885539000,20233,NA,NA,1080,8166,13.2255694342395,"Other rural",59.4455371358996,8512,10778,"Trump",78.9756912228614,20614,"29"
"1517","29017","Bollinger, MO",15832000,8942000,3.29400309176895,1.86047092259967,0.668288146207798,169705000,3212000,480631000,10531,NA,NA,445,3887,11.4484178029329,"Other rural",75.2981538964221,5365,6173,"Trump",86.9107403207517,10610,"29"
"1518","29019","Boone, MO",120839000,82815000,1.16223329920215,0.796517272349372,0.273017439991659,1702963000,28386000,10397138000,187721,NA,NA,5101,75084,6.79372436204784,"Metropolitan disproportionately white",-9.81657337634948,39554,89962,"Harris",43.9674529245681,192154,"29"
"1519","29021","Buchanan, MO",84429000,62952000,2.14766428885219,1.60134269400115,0.622405214080888,1166555000,24468000,3931201000,82891,NA,NA,4715,33398,14.1176118330439,"Other rural",28.4369757456851,22585,35701,"Trump",63.261533290384,83574,"29"
"1520","29023","Butler, MO",54090000,41090000,2.95108048064039,2.24181728507143,0.903655869862206,691683000,16563000,1832888000,42166,NA,NA,3243,16490,19.6664645239539,"Appalachia + Ozarks",64.3099164219562,14548,17858,"Trump",81.4648896852951,41814,"29"
"1521","29025","Caldwell, MO",8963000,5204000,2.20419345160513,1.2797749327405,0.35929115617484,113185000,1461000,406634000,8939,NA,NA,289,3591,8.04789752158173,"Metropolitan disproportionately white",61.8638608546274,3769,4719,"Trump",79.8686162322526,9000,"29"
"1522","29027","Callaway, MO",36116000,23725000,1.76571906019315,1.1599203871714,0.358071945864841,510140000,7324000,2045399000,44723,NA,NA,1386,16203,8.55397148676171,"Other rural",43.9291297550808,15191,21501,"Trump",70.6525277894051,45126,"29"
"1523","29029","Camden, MO",50073000,22487000,2.28989096802576,1.02835416687627,0.333242176102964,676237000,7287000,2186698000,43760,NA,NA,1402,17170,8.1654047757717,"Other rural",54.8040030062102,19568,25508,"Trump",76.7131880194449,44135,"29"
"1524","29031","Cape Girardeau, MO",73948000,45582000,1.79715009732092,1.10777432433713,0.405615231301539,921721000,16690000,4114737000,82931,NA,NA,3144,32544,9.66076696165192,"Other rural",47.0811258693851,29289,40284,"Trump",72.7062853738457,83658,"29"
"1525","29033","Carroll, MO",8765000,4932000,1.7698310937011,0.995870730648467,0.337004916758372,123519000,1669000,495245000,8420,NA,NA,271,3443,7.87104269532385,"Other rural",64.8997772828508,3702,4521,"Trump",81.8845388188454,8414,"29"
"1526","29035","Carter, MO",9301000,5752000,3.80742244745913,2.35461712910277,0.854735842414219,101545000,2088000,244286000,5254,NA,NA,375,1965,19.0839694656489,"Appalachia + Ozarks",74.4022503516174,2480,2862,"Trump",86.6526904262753,5359,"29"
"1527","29037","Cass, MO",74054000,48254000,1.20408446314148,0.784588161131456,0.221942810947162,1198392000,13650000,6150233000,110357,NA,NA,2508,42311,5.92753657441327,"Metropolitan disproportionately white",32.5034246575342,38691,59464,"Trump",65.0662585766178,113873,"29"
"1528","29039","Cedar, MO",16672000,10888000,3.12981641989701,2.04399239322449,0.709239829316873,220193000,3778000,532683000,14601,NA,NA,842,5636,14.9396735273243,"Other rural",70.2163529081203,6058,7181,"Trump",84.3615095390614,15023,"29"
"1529","29041","Chariton, MO",8e+06,3860000,2.11809995843229,1.02198322994358,0.289385406820811,107314000,1093000,377697000,7395,NA,NA,190,2655,7.1563088512241,"Other rural",56.8221070811744,3178,4089,"Trump",77.7207141110296,7397,"29"
"1530","29043","Christian, MO",82382000,46836000,1.78725073360544,1.01609180839436,0.25107247626928,927207000,11573000,4609426000,93122,NA,NA,2149,34256,6.27335357309668,"Other rural",52.8737619482797,30947,40993,"Trump",75.4933769180104,96045,"29"
"1531","29045","Clark, MO",7627000,3964000,2.56461988009133,1.33291637664639,0.373579741285101,81658000,1111000,297393000,6715,NA,NA,183,2265,8.0794701986755,"Other rural",62.0199576655579,2679,3337,"Trump",80.2816901408451,6623,"29"
"1532","29047","Clay, MO",163468000,108545000,1.14101950750519,0.757652644200399,0.215900814756668,2449868000,30931000,14326486000,256930,NA,NA,6535,101008,6.46978457151909,"Metropolitan disproportionately white",5.75911311537016,67542,130471,"Trump",51.7678258003694,263370,"29"
"1533","29049","Clinton, MO",17156000,10089000,1.67551170690069,0.985325111385002,0.284200225406914,247939000,2910000,1023926000,21303,NA,NA,599,8238,7.27118232580724,"Metropolitan disproportionately white",48.4944389185279,8211,11238,"Trump",73.0646022423919,21721,"29"
"1534","29051","Cole, MO",63696000,40888000,1.47100121197789,0.944271187442727,0.312301390818528,883578000,13523000,4330112000,76956,NA,NA,1874,30746,6.0951018018604,"Other rural",34.962396495404,26649,40082,"Trump",66.4862032832693,77625,"29"
"1535","29053","Cooper, MO",15690000,9154000,1.86895626713806,1.09040316567124,0.354136837616408,215777000,2973000,839506000,16763,NA,NA,422,6169,6.84065488733992,"Other rural",46.3291719161608,6388,8860,"Trump",72.0993227990971,17122,"29"
"1536","29055","Crawford, MO",28707000,17722000,2.89085504134828,1.78464252770315,0.66513733751717,341888000,6605000,993028000,22659,NA,NA,1031,9468,10.8893113645965,"Other rural",62.6569913480324,8742,10852,"Trump",80.5565794323627,22808,"29"
"1537","29057","Dade, MO",8897000,5196000,2.74711532820571,1.60436228451803,0.488163351005197,102014000,1581000,323867000,7665,NA,NA,462,3038,15.2073732718894,"Other rural",67.6704408576247,3480,4186,"Trump",83.1342570473005,7622,"29"
"1538","29059","Dallas, MO",20744000,12024000,2.98252525455847,1.72878343910582,0.612636912344468,235772000,4261000,695518000,17587,NA,NA,881,6621,13.3061471076877,"Other rural",65.1736526946108,6896,8456,"Trump",81.5515610217597,17877,"29"
"1539","29061","Daviess, MO",7971000,4932000,2.55911389357091,1.58343366241271,0.444337426759772,97911000,1384000,311475000,8457,NA,NA,300,3071,9.76880494952784,"Other rural",63.71198336366,3149,3907,"Trump",80.5989250063988,8541,"29"
"1540","29063","DeKalb, MO",8639000,4820000,2.05044099078144,1.14401268382527,0.309737873940245,114488000,1305000,421324000,11310,NA,NA,293,3775,7.76158940397351,"Other rural",63.3915421838839,3883,4812,"Trump",80.694098088113,9884,"29"
"1541","29065","Dent, MO",19375000,12207000,3.25624779415472,2.05156215861918,0.743684980084368,232755000,4425000,595010000,14488,NA,NA,913,5675,16.0881057268722,"Other rural",70.8599857853589,6010,7125,"Trump",84.3508771929825,14721,"29"
"1542","29067","Douglas, MO",17776000,10666000,4.03816447069514,2.42298955020445,0.796910495229441,166431000,3508000,440200000,11981,NA,NA,642,4688,13.6945392491468,"Appalachia + Ozarks",72.502418129059,6242,7318,"Trump",85.2965291063132,12290,"29"
"1543","29069","Dunklin, MO",44346000,34842000,3.68457217303015,2.89491416706618,1.24098610869928,504258000,14936000,1203559000,27411,NA,NA,2759,11165,24.7111509180475,"Other rural",62.2104101895497,8087,10065,"Trump",80.347739692002,27002,"29"
"1544","29071","Franklin, MO",83244000,54074000,1.45712972890182,0.94652867426646,0.30445266175087,1305592000,17393000,5712875000,105793,NA,NA,3231,42267,7.64426148058769,"Metropolitan disproportionately white",46.439266671536,40098,55398,"Trump",72.3816744286797,107256,"29"
"1545","29073","Gasconade, MO",16355000,7818000,2.3608157986284,1.1285146997051,0.334021874535379,214715000,2314000,692769000,14772,NA,NA,564,6037,9.34238860361106,"Other rural",60.7521453811206,6369,8031,"Trump",79.3051923795293,14655,"29"
"1546","29075","Gentry, MO",7750000,3930000,2.52821817707314,1.28205128205128,0.320023487962419,104857000,981000,306540000,6274,NA,NA,206,2402,8.57618651124063,"Other rural",62.2895622895623,2651,3304,"Trump",80.2360774818402,6298,"29"
"1547","29077","Greene, MO",281849000,177990000,1.78924027007879,1.12992019014197,0.410368171534061,3410695000,64643000,15752440000,303197,NA,NA,14334,131708,10.8831657909922,"Metropolitan disproportionately white",21.3056076359298,85404,143736,"Trump",59.4172649858073,307942,"29"
"1548","29079","Grundy, MO",9252000,6515000,2.31664292099326,1.63131524321996,0.558127655738649,152735000,2229000,399371000,9844,NA,NA,504,3828,13.166144200627,"Other rural",64.0165441176471,3569,4400,"Trump",81.1136363636364,9766,"29"
"1549","29081","Harrison, MO",9653000,5794000,2.70988787638891,1.62655033210374,0.52945701179628,119966000,1886000,356214000,8217,NA,NA,418,3064,13.6422976501305,"Other rural",72.0857292211187,3292,3855,"Trump",85.3955901426718,8186,"29"
"1550","29083","Henry, MO",23022000,15655000,2.0982596530243,1.4268202097166,0.515587475334831,361484000,5657000,1097195000,22421,NA,NA,1239,9248,13.397491349481,"Other rural",53.170641523387,8285,10929,"Trump",75.8074846738036,22575,"29"
"1551","29085","Hickory, MO",10619000,5829000,3.1482919945211,1.72816593239133,0.635054284985799,154721000,2142000,337294000,8575,NA,NA,365,3457,10.5582875325427,"Other rural",61.4747634069401,4095,5106,"Trump",80.1997649823737,8766,"29"
"1552","29087","Holt, MO",4382000,2392000,1.7059544897125,0.93122846631499,0.273295310766356,60515000,702000,256865000,4254,NA,NA,116,1722,6.73635307781649,"Other rural",69.5074946466809,1979,2352,"Trump",84.141156462585,4241,"29"
"1553","29089","Howard, MO",9626000,5850000,1.98017765233956,1.20341151736821,0.332223863341822,135360000,1615000,486118000,10179,NA,NA,310,3469,8.93629287979245,"Other rural",45.0513347022587,3532,4950,"Trump",71.3535353535353,10150,"29"
"1554","29091","Howell, MO",58431000,35904000,3.54252441923419,2.17676912509087,0.817197834143822,600355000,13479000,1649417000,40623,NA,NA,2624,15997,16.4030755766706,"Appalachia + Ozarks",67.3695420660277,15716,18995,"Trump",82.7375625164517,40762,"29"
"1555","29093","Iron, MO",12824000,8654000,3.26580505507099,2.20385815241612,0.852104157382059,187849000,3346000,392675000,9413,NA,NA,685,3803,18.0120957139101,"Other rural",63.0824372759857,3640,4513,"Trump",80.6558830046532,9420,"29"
"1556","29095","Jackson, MO",640614000,496546000,1.68203447890524,1.3037609111922,0.487795092662688,8234638000,185780000,38085664000,716218,NA,NA,31048,302726,10.2561392149997,"Metropolitan disproportionately black",-19.5150811690929,124814,317191,"Harris",39.3497923963795,727362,"29"
"1557","29097","Jasper, MO",128354000,94528000,2.349635776616,1.73042032731319,0.587381485300635,1484667000,32087000,5462719000,124016,NA,NA,7117,48367,14.7145781214464,"Other rural",47.5062037089655,38935,53799,"Trump",72.3712336660533,126479,"29"
"1558","29099","Jefferson, MO",158690000,104703000,1.35298280316142,0.89269240934785,0.300983041887986,2499288000,35302000,11728900000,229220,NA,NA,6289,87025,7.22665900603275,"Metropolitan disproportionately white",37.3097939594398,80537,119376,"Trump",67.4649845865166,231888,"29"
"1559","29101","Johnson, MO",39842000,27142000,1.69807999584025,1.1568015472892,0.28257292235382,542589000,6630000,2346297000,54449,NA,NA,1545,20680,7.47098646034816,"Other rural",40.1627696680016,16275,23649,"Trump",68.8189775466193,55880,"29"
"1560","29103","Knox, MO",5970000,2310000,3.65710225184387,1.41505966528632,0.427580799294308,52922000,698000,163244000,3777,NA,NA,100,1214,8.23723228995058,"Other rural",65.2271452607964,1473,1803,"Trump",81.6971713810316,3740,"29"
"1561","29105","Laclede, MO",48681000,29705000,3.0706338508351,1.873691553975,0.634866368986983,482796000,10065000,1585373000,36345,NA,NA,2298,14453,15.8998131875735,"Other rural",67.4300254452926,14147,17127,"Trump",82.6005721959479,36738,"29"
"1562","29107","Lafayette, MO",29978000,18729000,1.81505213325236,1.13396862378022,0.36206590689336,480646000,5980000,1651633000,32967,NA,NA,1200,12438,9.64785335262904,"Metropolitan disproportionately white",49.4555941380731,12697,17277,"Trump",73.4907680731609,33511,"29"
"1563","29109","Lawrence, MO",44064000,30018000,2.82234303663204,1.92268276310868,0.611815102712175,459199000,9552000,1561256000,38689,NA,NA,1973,14694,13.4272492173676,"Other rural",64.4032470381746,14987,18400,"Trump",81.4510869565217,39151,"29"
"1564","29111","Lewis, MO",9627000,5063000,2.35195532091107,1.23693256359954,0.356934322618789,118744000,1461000,409319000,9886,NA,NA,201,3216,6.25,"Other rural",60.663184192596,3537,4461,"Trump",79.2871553463349,9852,"29"
"1565","29113","Lincoln, MO",46201000,33390000,1.46892464961182,1.06160892730761,0.329038358451825,651659000,10349000,3145226000,63182,NA,NA,1910,22420,8.51917930419268,"Metropolitan disproportionately white",56.5576353437953,24841,32178,"Trump",77.1987071912487,65888,"29"
"1566","29115","Linn, MO",14441000,7847000,2.70222731193782,1.46834552432491,0.485019956550296,182737000,2592000,534411000,11826,NA,NA,427,4804,8.88842631140716,"Other rural",57.883484767504,4431,5701,"Trump",77.7232064550079,11910,"29"
"1567","29117","Livingston, MO",13740000,8972000,1.99956341410172,1.30568289310922,0.406024885396202,195721000,2790000,687150000,14335,NA,NA,591,5523,10.7007061379685,"Other rural",58.2562747688243,5391,6871,"Trump",78.4601950225586,14658,"29"
"1568","29119","McDonald, MO",27095000,20431000,3.06978188063936,2.31477075487517,0.651797570006209,240938000,5753000,882636000,23593,NA,NA,985,8512,11.5718984962406,"Other rural",69.2474048442907,7826,9320,"Trump",83.9699570815451,24054,"29"
"1569","29121","Macon, MO",15875000,8622000,2.0946643127258,1.13765012310689,0.33672965833551,213141000,2552000,757878000,15076,NA,NA,489,5947,8.22263326046746,"Other rural",61.9059884095299,6286,7837,"Trump",80.2092637488835,15177,"29"
"1570","29123","Madison, MO",15636000,10263000,2.99601642482271,1.96649504783548,0.755710461722997,213953000,3944000,521893000,12757,NA,NA,790,4604,17.1589921807124,"Other rural",65.445943578062,4721,5753,"Trump",82.0615331131583,12852,"29"
"1571","29125","Maries, MO",8666000,4865000,2.51074148865589,1.4095035013052,0.373742963347114,112522000,1290000,345157000,8432,NA,NA,417,3536,11.7929864253394,"Other rural",68.1501792870702,3986,4785,"Trump",83.3019853709509,8506,"29"
"1572","29127","Marion, MO",32703000,20093000,2.35411240827362,1.44638658898089,0.507563422032759,438951000,7051000,1389186000,28489,NA,NA,1249,11253,11.0992624189105,"Other rural",53.4973097617218,9985,13142,"Trump",75.9777811596408,28425,"29"
"1573","29129","Mercer, MO",2878000,1559000,2.23777311251069,1.21219189798616,0.349895031490553,48508000,450000,128610000,3466,NA,NA,121,1288,9.3944099378882,"Other rural",73.5955056179775,1545,1800,"Trump",85.8333333333333,3452,"29"
"1574","29131","Miller, MO",30655000,17992000,2.78097308203122,1.63220576388536,0.520632996828484,307126000,5739000,1102312000,25403,NA,NA,1018,10034,10.1455052820411,"Other rural",67.9391682184978,10822,13006,"Trump",83.2077502691066,25668,"29"
"1575","29133","Mississippi, MO",15951000,12458000,3.21335543929556,2.50968478858655,1.11020010193454,190936000,5511000,496397000,11665,NA,NA,1416,4559,31.0594428602764,"Other rural",54.0620049785019,3404,4449,"Trump",76.5115756349742,11750,"29"
"1576","29135","Moniteau, MO",13954000,8600000,1.9258930062508,1.18694853473964,0.300187565471943,160253000,2175000,724547000,15260,NA,NA,439,5774,7.60304814686526,"Other rural",63.5325254213679,5870,7262,"Trump",80.8317267970256,15294,"29"
"1577","29137","Monroe, MO",9965000,4785000,2.43101551312358,1.16732656601067,0.338854043926608,124016000,1389000,409911000,8635,NA,NA,273,3461,7.88789367234903,"Other rural",60.4436229205176,3472,4371,"Trump",79.4326241134752,8890,"29"
"1578","29139","Montgomery, MO",12305000,7178000,2.15959030088595,1.25977563427544,0.402959718068601,156551000,2296000,569784000,11479,NA,NA,492,4589,10.7212900414034,"Other rural",60.6684672518569,4759,5975,"Trump",79.6485355648536,11511,"29"
